AREA,ID,LAYER,RMTYPE,SUBTYPE,WEIGHT,ALTERATIONS,CRACKS,POTLIDS,REDDENING,GLOSS,WHITEPATINA,PATINA,OTHER,CORTEX,CORTEXTHICKNESS,CORTEXAPPEARANCE,INCLUSIONS,INCLUSIONTYPE
TERRACE,I20-2108,,INDET,ND_A,16.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2380,,INDET,ND_A,10.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2270,,INDET,ND_A,1.7,YES,NO,YES,YES,YES,NO,YES,YES,NO,,,,
TERRACE,I19-1506,,INDET,ND_A,1.6,YES,YES,YES,YES,YES,YES,NO,NO,NO,,,,
TERRACE,I20-2184,,INDET,ND_A,13.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-2189,,INDET,ND_A,8.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H19-2340,,INDET,ND_A,0.6,YES,NO,NO,YES,YES,YES,NO,YES,NO,,,,
TERRACE,H18-2126,,INDET,ND_A,0.4,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H18-2015,,INDET,ND_A,2.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I19-1628,,INDET,ND_A,4.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2355,,INDET,ND_A,0.8,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,,
TERRACE,H19-2148,,INDET,ND_A,1.6,YES,NO,NO,NO,YES,YES,YES,NO,NO,,,,
TERRACE,H19-2381,,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-1538,,INDET,ND_A,1.4,YES,NO,YES,YES,YES,YES,NO,NO,NO,,,,
TERRACE,H18-1640,,INDET,ND_A,3,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H20-2139,,INDET,ND_A,3.2,YES,NO,NO,NO,YES,YES,YES,YES,NO,,,,
TERRACE,H18-2271,,INDET,ND_A,1.3,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I19-1670,,INDET,ND_A,0.7,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I21-2680,,INDET,ND_A,2.1,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I19-1625,,INDET,ND_A,3.3,YES,NO,NO,NO,YES,NO,YES,YES,NO,,,,
TERRACE,H19-2639,,TYPE 2,TYPE 2A,4.3,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H20-2112,,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I21-2684,,INDET,ND_A,1,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,,
TERRACE,H19-2354,,INDET,ND_A,3.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2606,,INDET,ND_A,1.5,YES,NO,NO,NO,NO,YES,YES,NO,YES,THIN,ROUNDED,,
TERRACE,I19-1613,,INDET,ND_A,2.2,YES,YES,NO,NO,YES,NO,YES,NO,NO,,,,
TERRACE,H18-2131,,INDET,ND_A,0.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-1758,,INDET,ND_A,1,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,,
TERRACE,I20-2198,,INDET,TYPE 8,7.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H20-2159,,INDET,TYPE 8,3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I19-1644,,INDET,TYPE 8,4.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I21-2658,,INDET,TYPE 8,4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-2100,,INDET,TYPE 8,2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-2242,,Oolitic,Oolitic,1.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-1745,,INDET,TYPE 8,1.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2541,,INDET,TYPE 8,12,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2160,,INDET,ND_A,9.5,YES,NO,NO,YES,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I21-2817,,INDET,ND_A,1.9,YES,NO,NO,YES,YES,YES,YES,YES,NO,,,,
TERRACE,H19-2014,,TYPE 2,TYPE 2R,0.7,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,,
TERRACE,I19-1638,,INDET,ND_A,2.2,YES,NO,YES,YES,YES,NO,YES,NO,NO,,,,
TERRACE,I20-2309,,INDET,ND_A,4,YES,NO,NO,YES,YES,NO,YES,NO,YES,THIN,OTHER,,
TERRACE,H18-1531,,TYPE 2,TYPE 2R,0.4,YES,NO,YES,YES,YES,NO,NO,NO,NO,,,YES,
TERRACE,I21-2929,,TYPE 7,TYPE 7,3.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,THIN,OTHER,,
TERRACE,I18-1926,,TYPE 7,TYPE 7,30.2,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I21-2779,,TYPE 7,TYPE 7,8.5,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,OTHER,,
TERRACE,I19-1598,,TYPE 7,TYPE 7,1.4,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,H18-2152,,TYPE 7,TYPE 7,6,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,OUTCROP,,
TERRACE,I21-2823,,TYPE 7,TYPE 7,37.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I21-2648,,TYPE 7,TYPE 7,34.2,NO,NO,NO,NO,NO,NO,NO,NO,YES,THICK,OUTCROP,,
TERRACE,I20-2012,,TYPE 7,TYPE 7,1.6,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H19-2484,,TYPE 7,TYPE 7,2.5,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I21-3151,,TYPE 7,TYPE 7,5.1,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,ROUNDED,,
TERRACE,I19-1549,,TYPE 7,TYPE 7,5.4,YES,NO,NO,NO,NO,NO,NO,YES,YES,THICK,OUTCROP,,
TERRACE,H18-1752,,Chalcedony,Chalcedony,125.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I19-1571,,Chalcedony,Chalcedony,1.3,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I20-2102,,Chalcedony,Chalcedony,2.2,YES,NO,NO,NO,NO,YES,NO,NO,YES,THIN,OTHER,,
TERRACE,H18-2211,,Chalcedony,Chalcedony,1.2,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I21-2874,,Chalcedony,Chalcedony,15.5,YES,NO,NO,NO,NO,YES,NO,YES,YES,THIN,OTHER,,
TERRACE,I19-1546,,Chalcedony,Chalcedony,3.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-1961,,Chalcedony,Chalcedony,1.4,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H18-1547,,Chalcedony,Chalcedony,3.1,YES,YES,NO,NO,YES,YES,YES,NO,NO,,,,
TERRACE,I21-2653,,Chalcedony,Chalcedony,2.6,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I19-1806,,Chalcedony,Chalcedony,0.9,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I21-2679,,Chalcedony,Chalcedony,10,YES,YES,NO,NO,YES,YES,NO,YES,NO,,,,
TERRACE,H19-2250,,Chalcedony,Chalcedony,0.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I19-1649,,Chalcedony,Chalcedony,2.5,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I20-2179,,Chalcedony,Chalcedony,3.1,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I20-2139,,Chalcedony,Chalcedony,3.2,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I20-2216,,Chalcedony,Chalcedony,1.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I21-2727,,Chalcedony,Chalcedony,10.2,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I20-2185,,Chalcedony,Chalcedony,0.7,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I21-2695,,Chalcedony,Chalcedony,4.2,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I19-1615,,Chalcedony,Chalcedony,14.6,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H19-2000,,INDET,ND_A,0.5,YES,YES,NO,YES,YES,NO,NO,NO,YES,MEDIUM,OTHER,,
TERRACE,H18-1900,,INDET,ND_A,2.8,YES,NO,NO,YES,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,H20-2117,,TYPE 2,TYPE 2B,0.7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H19-2244,,INDET,ND_A,19,YES,NO,NO,NO,NO,YES,YES,YES,YES,THIN,ROUNDED,,
TERRACE,H18-1578,,INDET,ND_A,2.7,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-2369,,INDET,ND_A,11.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I19-1814,,TYPE 2,TYPE 2B,5.8,YES,NO,NO,YES,YES,NO,NO,YES,YES,THIN,OTHER,,
TERRACE,H18-2153,,INDET,ND_A,3.9,YES,NO,YES,YES,YES,NO,YES,YES,NO,,,,
TERRACE,I19-1831,,TYPE 2,TYPE 2B,3.8,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,OTHER,,
TERRACE,H20-2168,,TYPE 7,TYPE 7,0.4,YES,NO,NO,NO,NO,NO,YES,NO,YES,THIN,OTHER,,
TERRACE,I21-4005,LEVEL 6,TYPE 2,TYPE 2B,1.1,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I20-3730,LEVEL 6,TYPE 2,TYPE 2B,1.4,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,J18-72,LEVEL 5,TYPE 2,2B,2.6,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,J18-177,LEVEL 6,TYPE 2,TYPE 2B,4.8,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H21-3375,LEVEL 4C,TYPE 15,TYPE 15,3.4,NO,NO,NO,NO,NO,NO,NO,NO,YES,MEDIUM,ROUNDED,,
TERRACE,I19-1831,LEVEL 4D,TYPE 2,TYPE 2B,3.8,YES,NO,NO,NO,YES,NO,YES,YES,YES,THICK,ROUNDED,,
TERRACE,H19-2386,LEVEL 4D,TYPE 15,TYPE 15,11,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H19-3196,LEVEL 5,TYPE 15,TYPE 15,4.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,MEDIUM,ROUNDED,,
TERRACE,I19-1538,LEVEL 4D,TYPE 15,TYPE 15,0.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-1734,LEVEL 4D,TYPE 15,TYPE 15,6.7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H19-2217,LEVEL 4D,TYPE 15,TYPE 15,0.9,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H19-2272,LEVEL 4D,TYPE 15,TYPE 15,15.5,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,H21-3130,LEVEL 4D,TYPE 2,TYPE 2B,3.8,YES,NO,NO,YES,NO,NO,YES,YES,YES,MEDIUM,OTHER,,
TERRACE,H18-2717,LEVEL 5,TYPE 15,TYPE 15,8.7,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-1782,LEVEL 4D,TYPE 2,TYPE 2B,29.9,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I19-2465,LEVEL 5,TYPE 2,TYPE 2B,4.8,YES,NO,NO,NO,YES,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H20-2312,LEVEL 4C,TYPE 15,TYPE 15,4.1,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,ROUNDED,,
TERRACE,H18-1902,LEVEL 4D,TYPE 15,TYPE 15,1.5,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,,
TERRACE,I20-3153,LEVEL 5,TYPE 2,TYPE 2B,11.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H18-1484,LEVEL 4C,TYPE 2,TYPE 2B,3.2,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,Red speckles; ND
TERRACE,I18-1658,LEVEL 4D,TYPE 15,TYPE 15,4.2,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,ROUNDED,,
TERRACE,I20-2218,LEVEL 4D,TYPE 15,TYPE 15,4.1,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,I21-2740,LEVEL 4D,TYPE 15,TYPE 15,0.7,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,,
TERRACE,H18-1604,LEVEL 4D,TYPE 15,TYPE 15,2.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,MEDIUM,ROUNDED,,
TERRACE,I20-2056,LEVEL 4D,TYPE 2,TYPE 2B,1.3,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I19-1711,LEVEL 4D,TYPE 2,TYPE 2B,3.7,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I19-1695,LEVEL 4D,TYPE 15,TYPE 15,2.1,YES,NO,NO,NO,YES,NO,NO,YES,YES,THIN,ROUNDED,,
TERRACE,H18-2044,LEVEL 4D,TYPE 2,TYPE 2B,1.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,THIN,ROUNDED,,
TERRACE,I20-2112,LEVEL 4D,TYPE 15,TYPE 15,3.4,YES,NO,NO,YES,YES,NO,NO,NO,YES,THIN,ROUNDED,,
TERRACE,H21-3059,LEVEL 4D,TYPE 2,TYPE 2B,1.1,YES,NO,NO,NO,YES,NO,NO,NO,YES,THIN,ROUNDED,,
TERRACE,I18-1886,LEVEL 4D,TYPE 2,TYPE 2B,5.2,YES,NO,NO,NO,NO,NO,NO,YES,YES,THICK,ROUNDED,,
TERRACE,I19-1501,LEVEL 4D,TYPE 15,TYPE 15A,2,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H18-2224,LEVEL 4D,TYPE 15,TYPE 15,0.8,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H18-1743,LEVEL 4D,TYPE 15,TYPE 15,0.9,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I20-3886,LEVEL 6,TYPE 2,TYPE 2B,2.1,YES,NO,NO,NO,NO,NO,YES,NO,YES,THIN,ROUNDED,,
TERRACE,H21-4450,LEVEL 6,TYPE 15,TYPE 15,0.9,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,OTHER,,
TERRACE,J18-186,LEVEL 6,TYPE 2,TYPE 2B,1.4,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I21-3828,LEVEL 6,TYPE 2,TYPE 2B,5.2,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,J19-260,LEVEL 6,INDET,ND_A,8.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-3992,LEVEL 6,TYPE 2,TYPE 2B,12.2,YES,NO,NO,NO,NO,NO,YES,NO,YES,THICK,ROUNDED,YES,Red speckles; ND
TERRACE,K18-87,LEVEL 6,TYPE 2,TYPE 2B,1.7,YES,NO,NO,NO,NO,YES,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I18-3404,LEVEL 6,INDET,ND_A,17.8,YES,NO,NO,YES,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H21-4774,LEVEL 6,INDET,ND_A,1.4,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I20-3843,LEVEL 6,INDET,ND_A,7.5,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,J18-78,LEVEL 6,TYPE 15,TYPE 15,10.3,NO,NO,NO,NO,NO,NO,NO,NO,YES,MEDIUM,ROUNDED,,
TERRACE,H21-4811,LEVEL 6,TYPE 2,TYPE 2B,6,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,I20-3613,LEVEL 6,TYPE 2,TYPE 2B,1.6,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,H19-2056,LEVEL 4C,TYPE 15,TYPE 15A,3.5,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H21-2721,LEVEL 4C,TYPE 15,TYPE 15,7.4,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,ROUNDED,,
TERRACE,H21-2823,LEVEL 4C,TYPE 15,TYPE 15,1.5,NO,NO,NO,NO,NO,NO,NO,NO,YES,THIN,OTHER,,
TERRACE,H20-2391,LEVEL 4C,TYPE 15,TYPE 15,1.3,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H20-2073,LEVEL 4C,INDET,ND_A,1.4,YES,NO,NO,YES,YES,NO,YES,NO,YES,MEDIUM,ROUNDED,,
TERRACE,H18-1304,LEVEL 4C,INDET,ND,2.6,YES,NO,NO,NO,NO,NO,NO,YES,YES,THICK,OTHER,,
TERRACE,H21-3097,LEVEL 4C,TYPE 15,TYPE 15,2.3,YES,NO,NO,NO,NO,NO,NO,YES,YES,THIN,ROUNDED,,
TERRACE,H21-3520,LEVEL 4C,INDET,ND_A,3.6,YES,NO,NO,YES,YES,NO,YES,NO,NO,,,,
TERRACE,H21-2822,LEVEL 4C,TYPE 7,TYPE 7A,2.3,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,,
TERRACE,I18-1276,LEVEL 4C,TYPE 15,TYPE 15,0.4,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H21-2651,LEVEL 4C,TYPE 15,TYPE 15,0.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-1933,LEVEL 4C,TYPE 7,TYPE 7A,1.9,YES,NO,NO,NO,NO,NO,YES,NO,YES,MEDIUM,ROUNDED,,
TERRACE,H21-3115,LEVEL 4C,TYPE 2,TYPE 2B,14,YES,NO,NO,NO,NO,NO,YES,NO,YES,THIN,ROUNDED,,
TERRACE,H21-2863,LEVEL 4C,INDET,ND_A,1.3,YES,YES,YES,YES,YES,NO,NO,NO,YES,THIN,ROUNDED,,
TERRACE,H21-2819,LEVEL 4C,INDET,ND_A,1.9,YES,YES,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,H20-1806,LEVEL 4C,TYPE 7,TYPE 7A,3.9,YES,NO,NO,YES,NO,NO,YES,YES,YES,MEDIUM,OTHER,,
TERRACE,I21-2931,LEVEL 4C,TYPE 2,TYPE 2B,1.7,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I18-1560,LEVEL 4C,TYPE 2,TYPE 2B,1.1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H19-2060,LEVEL 4C,TYPE 2,TYPE 2B,0.8,YES,NO,YES,NO,YES,NO,NO,NO,NO,,,,
TERRACE,H20-29,LEVEL 4C,TYPE 2,TYPE 2B,2.7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I21-2610,LEVEL 4C,TYPE 2,TYPE 2B,1.5,YES,NO,NO,NO,NO,YES,YES,NO,YES,MEDIUM,OTHER,,
TERRACE,H20-2045,LEVEL 4C,TYPE 2,TYPE 2B,0.7,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,I20-1919,LEVEL 4C,TYPE 15,TYPE 15,1.3,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,I18-1780,LEVEL 4C,TYPE 15,TYPE 15A,3.3,YES,NO,NO,NO,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,I18-1538,LEVEL 4C,TYPE 15,TYPE 15,0.8,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I21-2603,LEVEL 4C,TYPE 15,TYPE 15,2.4,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I20-1982,LEVEL 4C,TYPE 2,TYPE 2B,1.2,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,,
TERRACE,H20-2272,LEVEL 4C,TYPE 15,TYPE 15,4.3,YES,NO,NO,NO,YES,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H20-1881,LEVEL 4C,TYPE 15,TYPE 15A,0.6,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,,
TERRACE,H21-3095,LEVEL 4C,TYPE 2,TYPE 2B,3.7,YES,NO,NO,NO,NO,NO,YES,YES,YES,MEDIUM,ROUNDED,,
TERRACE,H20-2306,LEVEL 4C,TYPE 15,TYPE 15A,5.2,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H20-1774,LEVEL 4C,TYPE 2,TYPE 2B,2,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H21-2727,LEVEL 4C,TYPE 2,TYPE 2B,0.5,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I21-3844,LEVEL 6,TYPE 15,TYPE 15,3.6,YES,NO,NO,YES,YES,NO,YES,NO,YES,MEDIUM,OTHER,,
TERRACE,K19-38,LEVEL 6,TYPE 2,TYPE 2R,6.5,YES,NO,NO,YES,YES,YES,NO,NO,YES,THICK,OTHER,,
TERRACE,J20-30,LEVEL 6,TYPE 15,TYPE 15A,1.7,YES,NO,NO,YES,YES,NO,NO,NO,YES,MEDIUM,OTHER,,
TERRACE,H21-4779,LEVEL 6,TYPE 2,TYPE 2R,8.5,YES,NO,NO,YES,NO,YES,YES,NO,YES,THIN,OTHER,,
TERRACE,L18-172,LEVEL 6,TYPE 15,TYPE 15A,1.2,YES,NO,YES,YES,YES,NO,YES,NO,YES,THIN,ROUNDED,,
TERRACE,I18-1142,LEVEL 4B,TYPE 2,TYPE 2R,1.9,YES,NO,NO,YES,NO,NO,NO,YES,NO,,,,
TERRACE,H19-2033,LEVEL 4C,TYPE 2,TYPE 2R,1,YES,NO,NO,YES,YES,NO,NO,NO,YES,MEDIUM,OTHER,,
TERRACE,H19-2058,LEVEL 4C,INDET,ND_A,2.7,YES,NO,NO,YES,NO,NO,NO,YES,YES,THIN,ROUNDED,,
TERRACE,H19-2069,LEVEL 4C,TYPE 15,TYPE 15A,0.5,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,H20-2295,LEVEL 4C,TYPE 2,TYPE 2R,0.8,YES,YES,YES,YES,YES,NO,YES,YES,NO,,,,
TERRACE,H18-1333,LEVEL 4C,TYPE 2,TYPE 2R,0.8,YES,NO,YES,YES,YES,NO,NO,NO,YES,THIN,ROUNDED,,
TERRACE,H20-1988,LEVEL 4C,TYPE 2,TYPE 2R,0.6,YES,NO,NO,YES,YES,NO,NO,NO,NO,,,,
TERRACE,I18-1610,LEVEL 4C,TYPE 15,TYPE 15A,0.4,YES,NO,NO,YES,YES,NO,NO,YES,NO,,,,
TERRACE,H21-2589,LEVEL 4C,TYPE 15,TYPE 15,10.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,THICK,OUTCROP,,
TERRACE,I20-2001,LEVEL 4C,TYPE 15,TYPE 15,0.6,YES,NO,NO,NO,YES,NO,NO,NO,YES,MEDIUM,OTHER,,
TERRACE,H21-2838,LEVEL 4C,TYPE 15,TYPE 15A,0.8,YES,NO,NO,YES,NO,NO,YES,YES,NO,,,,
TERRACE,H21-2785,LEVEL 4C,TYPE 2,TYPE 2R,0.5,YES,YES,YES,YES,YES,NO,NO,NO,NO,,,,
TERRACE,H19-2022,LEVEL 4C,TYPE 15,TYPE 15A,2.7,YES,NO,NO,NO,NO,NO,YES,YES,YES,THICK,OTHER,,
TERRACE,I20-1881,LEVEL 4C,INDET,ND_A,2.3,YES,NO,NO,YES,NO,NO,NO,YES,YES,MEDIUM,ROUNDED,,
TERRACE,I18-1569,LEVEL 4C,TYPE 2,TYPE 2R,1.3,YES,NO,NO,YES,YES,NO,NO,YES,NO,,,,
TERRACE,H21-2583,LEVEL 4C,TYPE 15,TYPE 15A,2.3,YES,NO,NO,YES,YES,NO,YES,YES,NO,,,,
TERRACE,H19-2078,LEVEL 4C,TYPE 2,TYPE 2R,4,YES,NO,NO,YES,YES,NO,NO,YES,NO,,,,
TERRACE,H21-2848,LEVEL 4C,TYPE 15,TYPE 15B,2,YES,NO,NO,YES,YES,NO,NO,NO,YES,THIN,PEBBLE,,
TERRACE,H21-2716,LEVEL 4C,TYPE 2,TYPE 2R,1.5,YES,NO,NO,YES,NO,YES,NO,YES,NO,,,,
TERRACE,H21-3268,LEVEL 4C,TYPE 15,TYPE 15B,0.8,YES,NO,NO,YES,NO,NO,NO,YES,YES,MEDIUM,OTHER,,
TERRACE,I18-3331,LEVEL 6,INDET,TYPE 8,6.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H20-3976,LEVEL 6,INDET,TYPE 8,6.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I18-3335,LEVEL 6,INDET,TYPE 8,3.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,J18-1048,LEVEL 6,Oolitic,Oolitic,2.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I21-4122,LEVEL 6,INDET,TYPE 8,1.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-3483,LEVEL 6,INDET,TYPE 8,3.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-3878,LEVEL 6,INDET,TYPE 8,16.8,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H20-1986,LEVEL 4C,INDET,TYPE 8,18.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I20-1849,LEVEL 4C,INDET,TYPE 8,76,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H21-3040,LEVEL 4C,INDET,TYPE 8,2.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H21-2620,LEVEL 4C,INDET,TYPE 8,5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H21-3394,LEVEL 4C,INDET,TYPE 8,4.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
