Site,Level,Area,LOT,UNIT,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,59,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,2099,Quartz,,Shatter,,,,0%,,,,,,,,,,,,5.17,15.08,,,,13.97,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1929,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,35,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-83,I19,1891,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,42,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-42,H19,2935,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,89,
VB,,T,LOT-42,H19,2695,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,4.23,9.29,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2695,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,58,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,3078,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,31,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2680,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,78,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2916,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,71,
VB,,T,LOT-42,H19,2872,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,4.54,12.42,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2872,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,89,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-42,H19,2843,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
