Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
72.3233,252,235.01,224.3,6.32,4.39,230.62,228.69
72.3745,250,235.94,224.32,7.06,4.56,231.38,228.88
72.4257,254,237.09,224.34,8,4.75,232.34,229.09
72.4768,272,238.56,224.36,9.22,4.98,233.58,229.34
72.528,232,240.45,224.38,10.81,5.26,235.19,229.64
72.5791,229,242.92,224.41,12.92,5.59,237.33,230
72.6303,297,246.12,224.43,15.69,6,240.12,230.43
72.6815,251,250.19,224.46,19.24,6.49,243.7,230.95
72.7326,249,255.29,224.49,23.71,7.09,248.2,231.58
72.7838,238,262.09,224.51,29.74,7.84,254.25,232.35
72.8349,291,272.5,224.55,39.18,8.78,263.73,233.33
72.8861,300,290.35,224.58,55.79,9.99,280.37,234.57
72.9373,313,323.14,224.62,86.96,11.56,311.58,236.18
72.9884,393,382.16,224.64,143.87,13.64,368.51,238.28
73.0396,382,451.79,224.69,210.66,16.44,435.35,241.13
73.0908,416,449.83,224.72,204.99,20.12,429.71,244.84
73.1419,401,402.73,224.76,153.18,24.79,377.94,249.55
73.1931,359,387.49,224.81,132.16,30.52,356.97,255.33
73.2442,433,402.63,224.85,139.56,38.22,364.41,263.07
73.2954,389,401.95,224.9,126.3,50.75,351.2,275.65
73.3466,368,385.44,224.94,86.53,73.98,311.47,298.92
73.3977,408,401.73,224.99,56.15,120.59,281.14,345.58
73.4489,498,478.16,225.04,39.22,213.9,264.26,438.94
73.5,497,581.31,225.09,30.05,326.16,255.14,551.25
73.5512,520,543.09,225.14,25.18,292.77,250.32,517.91
73.6024,460,449.77,225.19,23.22,201.35,248.41,426.54
73.6535,474,426.23,225.25,24.11,176.87,249.36,402.12
73.7047,472,454.91,225.31,29.01,200.6,254.32,425.91
73.7558,390,443.16,225.37,40.26,177.53,265.63,402.9
73.807,385,391.9,225.42,55.61,110.86,281.03,336.28
73.8582,356,348.21,225.48,56.07,66.65,281.55,292.13
73.9093,312,311.87,225.55,42.88,43.44,268.43,268.99
73.9605,321,292.03,225.61,35.79,30.63,261.4,256.24
74.0116,321,285.22,225.68,36.6,22.94,262.28,248.62
74.0628,324,278.42,225.75,34.74,17.94,260.49,243.69
74.114,294,265.56,225.81,25.24,14.5,251.05,240.31
74.1651,245,254.77,225.89,16.85,12.04,242.74,237.93
74.2163,268,247.99,225.95,11.84,10.2,237.79,236.15
74.2675,241,243.73,226.03,8.91,8.79,234.94,234.82
74.3186,263,240.86,226.1,7.07,7.69,233.17,233.79
74.3698,222,238.84,226.19,5.84,6.8,232.03,232.99
74.4209,219,237.3,226.26,4.97,6.08,231.23,232.34
74.4721,227,236.13,226.33,4.31,5.49,230.64,231.82
74.5233,212,235.22,226.42,3.81,4.99,230.23,231.41
74.5744,233,234.48,226.51,3.41,4.56,229.92,231.07
74.6256,219,233.88,226.59,3.09,4.2,229.68,230.79
74.6767,249,233.38,226.67,2.82,3.89,229.49,230.56
74.7279,247,232.97,226.76,2.59,3.62,229.35,230.38
74.7791,246,232.62,226.84,2.4,3.38,229.24,230.22
74.8302,241,232.35,226.95,2.23,3.17,229.18,230.12
74.8814,244,232.1,227.03,2.08,2.99,229.11,230.02
74.9325,255,231.9,227.12,1.96,2.82,229.08,229.94
74.9837,236,231.74,227.23,1.84,2.67,229.07,229.9
75.0349,229,231.6,227.32,1.74,2.54,229.06,229.86
75.086,225,231.49,227.42,1.65,2.42,229.07,229.84
